"";"diputadoId";"nombre";"distrito";"bloqueId";"color";"bloque";"bloqueAbreviado";"periodo";"cluster"
"6144";614;"PEREYRA, Guillermo Antonio";"Mendoza";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2011;1
"6182";618;"PEREZ, Alberto José";"San Luis";107;"#ffffff";"Peronismo Federal";"Peronismo Federal";2011;1
"6194";619;"PEREZ, Jorge Raúl";"Santiago del Estero";44;"#4b088a";"Frente Cívico por Santiago";"Frente Cívico por Santiago";2011;2
"6208";620;"PEREZ, José Adrián";"Buenos Aires";15;"#2ca02c";"Coalición Cívica";"CC";2011;3
"6228";622;"PERIE, Hugo Rubén";"Corrientes";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2011;3
"6235";623;"PERIE, Julia Argentina";"Misiones";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2011;2
"6251";625;"PEROTTI, Omar Angel";"Santa Fe";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2011;4
"6261";626;"PERRONI, Ana María";"Corrientes";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2011;4
"6311";631;"PIEMONTE, Héctor Horacio";"Buenos Aires";15;"#2ca02c";"Coalición Cívica";"CC";2011;1
"632";632;"PIETRAGALLA CORTI, Horacio";"Buenos Aires";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2011;4
"6341";634;"PILATTI VERGARA, María Inés";"Chaco";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2011;1
"6358";635;"PINEDO, Federico";"Cdad.Aut.Bs.As.";118;"#e7ba52";"Propuesta Republicana";"PRO";2011;1
"6372";637;"PINTO, Sergio Damián";"Mendoza";147;"#d62728";"Unión Cívica Radical";"UCR";2011;1
"6391";639;"PLAINI, Francisco Omar";"Buenos Aires";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2011;2
"6424";642;"PORTELA, Agustín Alberto";"Corrientes";147;"#d62728";"Unión Cívica Radical";"UCR";2011;1
"645";645;"PRADINES, Roberto Arturo";"Mendoza";30;"#ffffff";"Demócrata de Mendoza";"Demócrata de Mendoza";2011;2
"6464";646;"PRIETO, Hugo Nelson";"Neuquén";26;"#ffffff";"De la Concertación";"De la Concertación";2011;3
"648";648;"PUCHETA, Ramona";"Buenos Aires";134;"#ffffff";"Socialista del MIJD";"Socialista del MIJD";2011;2
"6491";649;"PUERTA, Federico Ramón";"Misiones";107;"#ffffff";"Peronismo Federal";"Peronismo Federal";2011;3
"6514";651;"PUIGGROS, Adriana Victoria";"Buenos Aires";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2011;2
"6532";653;"QUINTERO, Marta Beatriz";"La Rioja";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2011;2
"6541";654;"QUIROGA, Horacio Rodolfo";"Neuquén";147;"#d62728";"Unión Cívica Radical";"UCR";2011;1
"6557";655;"QUIROZ, Elsa Siria";"Buenos Aires";15;"#2ca02c";"Coalición Cívica";"CC";2011;2
"6566";656;"RAIMUNDI, Carlos Alberto";"Buenos Aires";92;"#ffffff";"Nuevo Encuentro";"Nuevo Encuentro";2011;4
"658";658;"RASINO, Elida Elena";"Santa Fe";104;"#fa58f4";"Partido Socialista";"PS";2011;2
"6601";660;"RE, Hilma Leonor";"Entre Ríos";15;"#2ca02c";"Coalición Cívica";"CC";2011;1
"6618";661;"RECALDE, Héctor Pedro";"Buenos Aires";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2011;1
"6621";662;"REDCZUK, Oscar Felipe";"Misiones";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2011;4
"6632";663;"REGAZZOLI, María Cristina";"La Pampa";100;"#ffffff";"Partido Justicialista La Pampa";"Partido Justicialista La Pampa";2011;2
"6654";665;"REYES, María Fernanda";"Cdad.Aut.Bs.As.";15;"#2ca02c";"Coalición Cívica";"CC";2011;2
"6691";669;"RIESTRA, Antonio Sabino";"Santa Fe";144;"#ffffff";"Unidad Popular";"Unidad Popular";2011;2
"6704";670;"RIOBOO, Sandra Adriana";"Buenos Aires";147;"#d62728";"Unión Cívica Radical";"UCR";2011;3
"6711";671;"RIOS, Liliana María";"Entre Ríos";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2011;4
"6731";673;"RIOS, Roberto Fabián";"Corrientes";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2011;4
"6742";674;"RISKO, Silvia Lucrecia";"Misiones";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2011;1
"6762";676;"RIVARA, Raúl Alberto";"Buenos Aires";107;"#ffffff";"Peronismo Federal";"Peronismo Federal";2011;3
"677";677;"RIVAROLA, Rubén Armando";"Jujuy";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2011;4
"6787";678;"RIVAS, Jorge";"Buenos Aires";93;"#ffffff";"Nuevo Encuentro Popular y Solidario";"Nuevo Encuentro Popular y Solidario";2011;3
"680";680;"ROBERTI, Alberto Oscar";"Buenos Aires";58;"#0b615e";"Frente Peronista";"FP";2011;2
"6811";681;"ROBLEDO, Roberto Ricardo";"La Pampa";100;"#ffffff";"Partido Justicialista La Pampa";"Partido Justicialista La Pampa";2011;2
"6854";685;"RODRIGUEZ, Evaristo Arturo";"Santa Cruz";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2011;2
"6878";687;"RODRIGUEZ, Marcela Virginia";"Buenos Aires";15;"#2ca02c";"Coalición Cívica";"CC";2011;3
"689";689;"ROGEL, Fabián Dulio";"Entre Ríos";147;"#d62728";"Unión Cívica Radical";"UCR";2011;2
"7027";702;"ROSSI, Agustín Oscar";"Santa Fe";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2011;2
"7035";703;"ROSSI, Alejandro Luis";"Santa Fe";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2011;1
"7045";704;"ROSSI, Cipriana Lorena";"Rio Negro";107;"#ffffff";"Peronismo Federal";"Peronismo Federal";2011;3
"7092";709;"RUCCI, Claudia Monica";"Buenos Aires";107;"#ffffff";"Peronismo Federal";"Peronismo Federal";2011;3
"7111";711;"RUIZ, Aida Delia";"Santiago del Estero";44;"#4b088a";"Frente Cívico por Santiago";"Frente Cívico por Santiago";2011;2
"7151";715;"SABBATELLA, Martín";"Buenos Aires";93;"#ffffff";"Nuevo Encuentro Popular y Solidario";"Nuevo Encuentro Popular y Solidario";2011;3
"716";716;"SACCA, Luis Fernando";"Tucumán";147;"#d62728";"Unión Cívica Radical";"UCR";2011;2
"7186";718;"SALIM, Juan Arturo";"Tucumán";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2011;2
"7231";723;"SANTILLAN, Marcelo";"Tucumán";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2011;4
"7261";726;"SANTIN, Eduardo";"Buenos Aires";147;"#d62728";"Unión Cívica Radical";"UCR";2011;2
"7314";731;"SATRAGNO, Lidia Elsa";"Buenos Aires";118;"#e7ba52";"Propuesta Republicana";"PRO";2011;3
"7334";733;"SCALESI, Juan Carlos";"Rio Negro";20;"#ffffff";"Consenso Federal";"Consenso Federal";2011;1
"736";736;"SCHMIDT-LIERMANN, Cornelia";"Cdad.Aut.Bs.As.";116;"#e7ba52";"PRO";"PRO";2011;2
"7374";737;"SCIUTTO, Rubén Darío";"Tierra del Fuego";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2011;2
"7394";739;"SEGARRA, Adela Rosa";"Buenos Aires";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2011;1
"7424";742;"SEREBRINSKY, Gustavo Eduardo";"Buenos Aires";147;"#d62728";"Unión Cívica Radical";"UCR";2011;1
"7441";744;"SIMONCINI, Silvia Rosa";"Santa Fe";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2011;4
"7458";745;"SLUGA, Juan Carlos";"Buenos Aires";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2011;1
"7484";748;"SOLA, Felipe Carlos";"Buenos Aires";107;"#ffffff";"Peronismo Federal";"Peronismo Federal";2011;2
"7492";749;"SOLANAS, Fernando Ezequiel";"Cdad.Aut.Bs.As.";88;"#ffffff";"Movimiento Proyecto Sur";"Movimiento Proyecto Sur";2011;3
"7501";750;"SOLANAS, Julio Rodolfo Francisco";"Entre Ríos";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2011;4
"7545";754;"SOTO, Gladys Beatriz";"Chaco";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2011;4
"7574";757;"STOLBIZER, Margarita Rosa";"Buenos Aires";70;"#ffffff";"GEN";"GEN";2011;1
"7592";759;"STORANI, María Luisa";"Buenos Aires";147;"#d62728";"Unión Cívica Radical";"UCR";2011;2
"7614";761;"STORNI, Silvia";"Córdoba";147;"#d62728";"Unión Cívica Radical";"UCR";2011;1
"7671";767;"TERADA, Alicia";"Chaco";15;"#2ca02c";"Coalición Cívica";"CC";2011;1
"7686";768;"THOMAS, Enrique Luis";"Mendoza";107;"#ffffff";"Peronismo Federal";"Peronismo Federal";2011;1
"769";769;"TINEO, Javier Héctor";"La Rioja";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2011;4
"7722";772;"TOMAS, Héctor Daniel";"San Juan";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2011;2
"7751";775;"TONELLI, Pablo Gabriel";"Cdad.Aut.Bs.As.";116;"#e7ba52";"PRO";"PRO";2011;2
"7764";776;"TORFE, Mónica Liliana";"Salta";127;"#ffffff";"Renovador de Salta";"Renovador de Salta";2011;1
"7812";781;"TRIACA, Alberto Jorge";"Cdad.Aut.Bs.As.";118;"#e7ba52";"Propuesta Republicana";"PRO";2011;3
"7832";783;"TUNESSI, Juan Pedro";"Buenos Aires";147;"#d62728";"Unión Cívica Radical";"UCR";2011;2
"7852";785;"UÑAC, José Rubén";"San Juan";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2011;4
"7864";786;"URLICH, Carlos";"Chaco";147;"#d62728";"Unión Cívica Radical";"UCR";2011;1
"7891";789;"VALINOTTO, Jorge Anselmo";"Córdoba";43;"#ffffff";"Frente Cívico - Córdoba";"Frente Cívico - Córdoba";2011;2
"7911";791;"VAQUIE, Enrique Andrés";"Mendoza";147;"#d62728";"Unión Cívica Radical";"UCR";2011;2
"7928";792;"VARGAS AIGNASSE, Gerónimo";"Tucumán";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2011;3
"7955";795;"VAZQUEZ de TABERNISE, Silvia Beatriz";"Buenos Aires";96;"#ffffff";"Partido de la Concertación - FORJA";"Partido de la Concertación - FORJA";2011;3
"7971";797;"VEAUTE, Mariana Alejandra";"Catamarca";147;"#d62728";"Unión Cívica Radical";"UCR";2011;3
"7984";798;"VEGA, Juan Carlos";"Córdoba";15;"#2ca02c";"Coalición Cívica";"CC";2011;3
"8024";802;"VIALE, Lisandro Alfredo";"Entre Ríos";104;"#fa58f4";"Partido Socialista";"PS";2011;2
"8031";803;"VIDELA, Nora Esther";"San Luis";107;"#ffffff";"Peronismo Federal";"Peronismo Federal";2011;1
"8044";804;"VILARIÑO, José Antonio";"Salta";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2011;2
"805";805;"VILLA, José Antonio";"San Juan";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2011;4
"807";807;"VILLATA, Graciela Susana";"Córdoba";43;"#ffffff";"Frente Cívico - Córdoba";"Frente Cívico - Córdoba";2011;2
"8131";813;"WAYAR, Walter Raúl";"Salta";59;"#ffffff";"Frente Peronista Federal";"Frente Peronista Federal";2011;3
"8146";814;"WEST, Mariano Federíco";"Buenos Aires";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2011;1
"816";816;"YAGÛE, Linda Cristina";"Neuquén";147;"#d62728";"Unión Cívica Radical";"UCR";2011;2
"8171";817;"YARADE, Rodolfo Fernando";"Salta";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2011;3
"818";818;"YAZBEK, Rubén David";"Catamarca";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2011;4
"8191";819;"YOMA, Jorge Raul";"La Rioja";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2011;3
"820";820;"ZABALZA, Juan Carlos";"Santa Fe";104;"#fa58f4";"Partido Socialista";"PS";2011;2
"8244";824;"ZAVALLO, Gustavo";"Entre Ríos";107;"#ffffff";"Peronismo Federal";"Peronismo Federal";2011;1
"826";826;"ZIEBART, Cristina Isabel";"Chubut";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2011;4
"8271";827;"ZIEGLER, Alex Roberto";"Misiones";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2011;3
"1013";10;"ABDALA de MATARAZZO, Norma Amanda";"Santiago del Estero";44;"#4b088a";"Frente Cívico por Santiago";"Frente Cívico por Santiago";2012;1
"1914";19;"AGUAD, Oscar Raúl";"Córdoba";147;"#d62728";"Unión Cívica Radical";"UCR";2012;2
"2110";21;"AGUILAR, Lino Walter";"San Luis";58;"#0b615e";"Frente Peronista";"FP";2012;3
"2515";25;"ALBARRACIN, Jorge Luis";"Mendoza";147;"#d62728";"Unión Cívica Radical";"UCR";2012;3
"2610";26;"ALBRIEU, Oscar Edmundo Nicolas";"Rio Negro";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2012;1
"3312";33;"ALFONSIN, Ricardo Luis";"Buenos Aires";147;"#d62728";"Unión Cívica Radical";"UCR";2012;2
"3620";36;"ALONSO, Gumersindo Federico";"Córdoba";43;"#ffffff";"Frente Cívico - Córdoba";"Frente Cívico - Córdoba";2012;2
"3712";37;"ALONSO, Laura";"Cdad.Aut.Bs.As.";116;"#e7ba52";"PRO";"PRO";2012;2
"3810";38;"ALONSO, María Luz";"La Pampa";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2012;1
"4010";40;"ALVAREZ, Elsa María";"Santa Cruz";147;"#d62728";"Unión Cívica Radical";"UCR";2012;3
"4116";41;"ALVAREZ, Jorge Mario";"Santa Fe";147;"#d62728";"Unión Cívica Radical";"UCR";2012;3
"4515";45;"AMADEO, Eduardo Pablo";"Buenos Aires";58;"#0b615e";"Frente Peronista";"FP";2012;2
"5211";52;"ARENA, Celia Isabel";"Santa Fe";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2012;1
"5711";57;"ARGUMEDO, Alcira Susana";"Cdad.Aut.Bs.As.";122;"#ffffff";"Proyecto Sur";"Proyecto Sur";2012;3
"6010";60;"ARREGUI, Andrés Roberto";"Buenos Aires";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2012;1
"6413";64;"ASPIAZU, Lucio Bernardo";"Corrientes";147;"#d62728";"Unión Cívica Radical";"UCR";2012;2
"6510";65;"ASSEFF, Alberto Emilio";"Buenos Aires";58;"#0b615e";"Frente Peronista";"FP";2012;2
"6619";66;"ATANASOF, Alfredo Néstor";"Buenos Aires";58;"#0b615e";"Frente Peronista";"FP";2012;2
"6810";68;"AVOSCAN, Herman Horacio";"Rio Negro";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2012;1
"7315";73;"BALCEDO, María Ester";"Buenos Aires";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2012;1
"8011";80;"BARBIERI, Mario Leandro";"Buenos Aires";147;"#d62728";"Unión Cívica Radical";"UCR";2012;3
"8110";81;"BARCHETTA, Omar Segundo";"Santa Fe";104;"#fa58f4";"Partido Socialista";"PS";2012;3
"8210";82;"BARRANDEGUY, Raúl Enrique";"Entre Ríos";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2012;4
"881";88;"BASTERRA, Luis Eugenio";"Formosa";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2012;4
"922";92;"BAZZE, Miguel Ángel";"Buenos Aires";147;"#d62728";"Unión Cívica Radical";"UCR";2012;2
"956";95;"BEDANO, Nora Esther";"Córdoba";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2012;1
"992";99;"BENEDETTI, Atilio Francisco Salvador";"Entre Ríos";147;"#d62728";"Unión Cívica Radical";"UCR";2012;3
"1002";100;"BERNAL, María Eugenia";"Jujuy";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2012;1
"1037";103;"BERTOL, Paula María";"Cdad.Aut.Bs.As.";116;"#e7ba52";"PRO";"PRO";2012;2
"1059";105;"BERTONE, Rosana Andrea";"Tierra del Fuego";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2012;1
"1085";108;"BIANCHI, Ivana María";"San Luis";58;"#0b615e";"Frente Peronista";"FP";2012;3
"1091";109;"BIANCHI, María del Carmen";"Cdad.Aut.Bs.As.";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2012;1
"1116";111;"BIDEGAIN, Gloria Mercedes";"Buenos Aires";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2012;1
"1122";112;"BIELLA CALVET, Bernardo José";"Salta";141;"#ffffff";"U.De.So. Salta";"U.De.So. Salta";2012;2
"1173";117;"BLANCO de PERALTA, Blanca";"Santa Cruz";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2012;2
"1282";128;"BRAWER, Mara";"Cdad.Aut.Bs.As.";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2012;1
"1307";130;"BRILLO, José Ricardo";"Neuquén";87;"#ffffff";"Movimiento Popular Neuquino";"Movimiento Popular Neuquino";2012;4
"1332";133;"BRIZUELA Y DORIA DE CARA, Olga Inés";"La Rioja";147;"#d62728";"Unión Cívica Radical";"UCR";2012;3
"1342";134;"BROMBERG, Isaac Benjamín";"Tucumán";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2012;2
"1354";135;"BROWN, Carlos Ramón";"Buenos Aires";58;"#0b615e";"Frente Peronista";"FP";2012;3
"1367";136;"BRUE, Daniel Agustín";"Santiago del Estero";44;"#4b088a";"Frente Cívico por Santiago";"Frente Cívico por Santiago";2012;4
"1405";140;"BULLRICH, Patricia";"Cdad.Aut.Bs.As.";151;"#ffffff";"Unión por Todos";"Unión por Todos";2012;2
"1413";141;"BURYAILE, Ricardo";"Formosa";147;"#d62728";"Unión Cívica Radical";"UCR";2012;3
"1472";147;"CALCAGNO, Eric";"Buenos Aires";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2012;1
"1539";153;"CAMAÑO, Graciela";"Buenos Aires";58;"#0b615e";"Frente Peronista";"FP";2012;2
"1653";165;"CARDELLI, Jorge Justo";"Cdad.Aut.Bs.As.";122;"#ffffff";"Proyecto Sur";"Proyecto Sur";2012;2
"1667";166;"CARLOTTO, Remo Gerardo";"Buenos Aires";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2012;1
"1672";167;"CARMONA, Guillermo Ramón";"Mendoza";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2012;4
"1693";169;"CARRANZA, Carlos Alberto";"Santa Fe";58;"#0b615e";"Frente Peronista";"FP";2012;2
"1715";171;"CARRIO, Elisa María";"Cdad.Aut.Bs.As.";16;"#2ca02c";"Coalición Cívica - ARI";"CC-ARI";2012;2
"1743";174;"CASAÑAS, Juan Francisco";"Tucumán";147;"#d62728";"Unión Cívica Radical";"UCR";2012;2
"1755";175;"CASELLES, Graciela María";"San Juan";55;"#ffffff";"Frente para la Victoria - Partido Bloqui";"Frente para la Victoria - Partido Bloqui";2012;4
"1793";179;"CASTAÑON, Hugo";"Rio Negro";147;"#d62728";"Unión Cívica Radical";"UCR";2012;3
"1822";182;"CATALAN MAGNI, Julio César";"Tierra del Fuego";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2012;1
"1875";187;"CEJAS, Jorge Alberto";"Rio Negro";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2012;1
"1933";193;"CHEMES, Jorge Omar";"Entre Ríos";147;"#d62728";"Unión Cívica Radical";"UCR";2012;2
"1953";195;"CHIENO, María Elena";"Corrientes";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2012;1
"1982";198;"CIAMPINI, José Alberto";"Neuquén";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2012;1
"1993";199;"CICILIANI, Alicia Mabel";"Santa Fe";104;"#fa58f4";"Partido Socialista";"PS";2012;3
"2009";200;"CIGOGNA, Luis Francisco Jorge";"Buenos Aires";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2012;1
"2032";203;"CLERI, Marcos";"Santa Fe";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2012;1
"2079";207;"COMELLI, Alicia Marcela";"Neuquén";87;"#ffffff";"Movimiento Popular Neuquino";"Movimiento Popular Neuquino";2012;1
"2083";208;"COMI, Carlos Marcelo";"Santa Fe";16;"#2ca02c";"Coalición Cívica - ARI";"CC-ARI";2012;2
"2117";211;"CONTI, Diana Beatriz";"Buenos Aires";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2012;1
"2149";214;"CORDOBA, Stella Maris";"Tucumán";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2012;1
"2195";219;"CORTINA, Roy";"Cdad.Aut.Bs.As.";104;"#fa58f4";"Partido Socialista";"PS";2012;2
"2223";222;"COSTA, Eduardo Raúl";"Santa Cruz";147;"#d62728";"Unión Cívica Radical";"UCR";2012;3
"2265";226;"CREMER de BUSTI, María Cristina";"Entre Ríos";58;"#0b615e";"Frente Peronista";"FP";2012;3
"2275";227;"CUCCOVILLO, Ricardo Oscar";"Buenos Aires";104;"#fa58f4";"Partido Socialista";"PS";2012;2
"2293";229;"CURRILEN, Oscar Rubén";"Chubut";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2012;1
"2355";235;"DATO, Alfredo Carlos";"Tucumán";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2012;1
"2401";240;"De FERRARI RUEDA, Patricia";"Córdoba";147;"#d62728";"Unión Cívica Radical";"UCR";2012;3
"2412";241;"De GENNARO, Victor Norberto";"Buenos Aires";144;"#ffffff";"Unidad Popular";"Unidad Popular";2012;3
"2447";244;"DE MARCHI, Omar Bruno";"Mendoza";30;"#ffffff";"Demócrata de Mendoza";"Demócrata de Mendoza";2012;2
"2457";245;"DE NARVAEZ, Francisco";"Buenos Aires";58;"#0b615e";"Frente Peronista";"FP";2012;2
"2472";247;"de PEDRO, Eduardo Enrique";"Buenos Aires";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2012;4
"2483";248;"de PRAT GAY, Alfonso";"Cdad.Aut.Bs.As.";16;"#2ca02c";"Coalición Cívica - ARI";"CC-ARI";2012;2
"2547";254;"DEPETRI, Edgardo Fernando";"Buenos Aires";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2012;4
"2607";260;"di TULLIO, Juliana";"Buenos Aires";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2012;1
"2619";261;"DIAZ BANCALARI, José María";"Buenos Aires";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2012;1
"2637";263;"DIAZ ROIG, Juan Carlos";"Formosa";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2012;2
"2671";267;"DOMINGUEZ, Julián Andrés";"Buenos Aires";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2012;1
"2685";268;"DONDA PEREZ, Victoria Analía";"Buenos Aires";78;"#ffffff";"Libres del Sur";"Libres del Sur";2012;3
"2692";269;"DONKIN, Carlos Guillermo";"Formosa";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2012;4
"2722";272;"DUCLOS, Omar Arnaldo";"Buenos Aires";70;"#ffffff";"GEN";"GEN";2012;2
"2742";274;"ELICECHE, Carlos Tomas";"Chubut";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2012;4
"2761";276;"ELORRIAGA, Osvaldo Enrique";"Entre Ríos";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2012;4
"2802";280;"ESPINDOLA, Gladys Susana";"Córdoba";147;"#d62728";"Unión Cívica Radical";"UCR";2012;3
"2843";284;"FADUL, Liliana";"Tierra del Fuego";98;"#ffffff";"Partido Federal Fueguino";"Partido Federal Fueguino";2012;3
"2873";287;"FAUSTINELLI, Hipólito";"Córdoba";147;"#d62728";"Unión Cívica Radical";"UCR";2012;2
"2883";288;"FAVARIO, Carlos Alberto";"Santa Fe";31;"#ffffff";"Demócrata Progresista";"Demócrata Progresista";2012;3
"2912";291;"FELETTI, Roberto José";"Cdad.Aut.Bs.As.";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2012;1
"2923";292;"FELIX, Omar";"Mendoza";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2012;4
"2972";297;"FERNANDEZ SAGASTI, Anabel";"Mendoza";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2012;4
"3022";302;"FERNANDEZ, Rodolfo Alfredo";"Corrientes";147;"#d62728";"Unión Cívica Radical";"UCR";2012;2
"3037";303;"FERRA DE BARTOL, Margarita";"San Juan";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2012;4
"3052";305;"FERRARI, Gustavo Alfredo";"Buenos Aires";58;"#0b615e";"Frente Peronista";"FP";2012;2
"3071";307;"FERREYRA, Araceli";"Corrientes";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2012;1
"3122";312;"FIAD, Mario Raymundo";"Jujuy";147;"#d62728";"Unión Cívica Radical";"UCR";2012;3
"3161";316;"FIORE VIÑUALES, María Cristina del Valle";"Salta";127;"#ffffff";"Renovador de Salta";"Renovador de Salta";2012;4
"3202";320;"FORCONI, Juan Carlos";"Santa Fe";130;"#ffffff";"Santa Fe en Movimiento";"Santa Fe en Movimiento";2012;1
"3223";322;"FORTE, Ulises Umberto";"La Pampa";147;"#d62728";"Unión Cívica Radical";"UCR";2012;3
"3233";323;"FORTUNA, Francisco José";"Córdoba";23;"#ffffff";"Córdoba Federal";"Córdoba Federal";2012;2
"3242";324;"FRANCIONI, Fabián Marcelo";"Córdoba";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2012;4
"3282";328;"GALLARDO, Miriam Graciela del Valle";"Tucumán";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2012;1
"3313";331;"GAMBARO, Natalia";"Buenos Aires";58;"#0b615e";"Frente Peronista";"FP";2012;2
"3341";334;"GARCIA LARRABURU, Silvina Marcela";"Rio Negro";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2012;1
"3371";337;"GARCIA, Andrea Fabiana";"Buenos Aires";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2012;1
"3407";340;"GARCIA, María Teresa";"Buenos Aires";56;"#1f77b4";"Frente para la Victoria - PJ";"FPV";2012;1
"3442";344;"GARNERO, Estela Ramona";"Córdoba";23;"#ffffff";"Córdoba Federal";"Córdoba Federal";2012;2
"3451";345;"GARRAMUÑO, Jorge Alberto";"Tierra del Fuego";86;"#ffffff";"Movimiento Popular Fueguino";"Movimiento Popular Fueguino";2012;2
